season,team,games,points_allowed_sum,pa_pts_sum,sacks,ints,fr,safeties,blk_punts,blk_fgs,ret_td,takeaways,dst_fp_calc,ppg_calc,sacks_pg,takeaways_pg,fp,fp_delta
2016,CIN,15,305,9,30,15,12,1,0,1,0,27,97,6.466666667,2,1.8,97,0
2016,CLE,15,425,-12,22,9,13,0,0,1,1,22,62,4.133333333,1.466666667,1.466666667,62,0
2016,DAL,15,279,13,34,9,23,0,0,0,0,32,111,7.4,2.266666667,2.133333333,111,0
2016,DEN,15,291,15,40,13,20,0,0,0,3,33,139,9.266666667,2.666666667,2.2,139,0
2016,DET,15,327,4,25,10,7,2,0,1,3,17,87,5.8,1.666666667,1.133333333,87,0
2016,GB,15,364,6,38,16,18,0,0,0,0,34,112,7.466666667,2.533333333,2.266666667,112,0
2016,HOU,15,304,13,27,10,14,0,0,0,2,24,100,6.666666667,1.8,1.6,100,0
2016,IND,15,372,3,31,8,14,0,0,0,1,22,84,5.6,2.066666667,1.466666667,84,0
2016,JAX,15,376,-8,29,6,13,0,0,0,2,19,71,4.733333333,1.933333333,1.266666667,71,0
2016,KC,15,284,17,28,16,21,1,0,0,6,37,157,10.46666667,1.866666667,2.466666667,157,0
2016,LAR,15,350,11,30,8,17,0,0,0,0,25,91,6.066666667,2,1.666666667,91,0
2016,MIA,15,345,6,33,16,23,0,1,0,3,39,137,9.133333333,2.2,2.6,137,0
2016,MIN,15,297,12,39,12,19,1,0,1,5,31,147,9.8,2.6,2.066666667,147,0
2016,NE,15,236,36,34,12,25,3,0,2,0,37,154,10.26666667,2.266666667,2.466666667,154,0
2016,NO,15,416,-16,29,9,18,1,0,0,0,27,69,4.6,1.933333333,1.8,69,0
2016,NYG,15,274,23,31,15,15,0,0,2,1,30,124,8.266666667,2.066666667,2,124,0
2016,NYJ,15,399,-7,24,7,16,0,0,0,1,23,69,4.6,1.6,1.533333333,69,0
2016,OAK,15,361,-1,25,15,19,0,0,0,1,34,98,6.533333333,1.666666667,2.266666667,98,0
2016,PHI,15,318,14,31,14,25,1,0,1,5,39,157,10.46666667,2.066666667,2.6,157,0
2016,PIT,15,303,10,34,12,16,0,0,1,0,28,102,6.8,2.266666667,1.866666667,102,0
2016,SD,15,386,-5,34,17,16,0,0,0,2,33,107,7.133333333,2.266666667,2.2,107,0
2016,SEA,15,269,24,37,11,17,0,1,2,0,28,123,8.2,2.466666667,1.866666667,123,0
2016,SF,15,455,-15,31,10,20,0,0,0,0,30,76,5.066666667,2.066666667,2,76,0
2016,TB,15,353,4,35,14,20,1,0,0,3,34,127,8.466666667,2.333333333,2.266666667,127,0
2016,TEN,15,361,-1,36,12,14,0,0,0,0,26,87,5.8,2.4,1.733333333,87,0
2016,WAS,15,364,-2,37,13,16,0,0,1,1,29,101,6.733333333,2.466666667,1.933333333,101,0
2017,ARI,15,337,13,34,15,17,0,0,0,1,32,117,7.8,2.266666667,2.133333333,117,0
2017,ATL,15,305,6,37,5,18,0,0,0,0,23,89,5.933333333,2.466666667,1.533333333,89,0
2017,BAL,15,272,33,40,22,24,0,0,1,5,46,197,13.13333333,2.666666667,3.066666667,197,0
2017,BUF,15,343,5,26,17,17,0,0,0,1,34,105,7,1.733333333,2.266666667,105,0
2017,CAR,15,305,19,49,10,22,0,0,1,2,32,146,9.733333333,3.266666667,2.133333333,146,0
2017,CHI,15,297,14,40,8,27,1,0,1,3,35,146,9.733333333,2.666666667,2.333333333,146,0
2017,CIN,15,322,9,40,10,11,0,1,1,2,21,107,7.133333333,2.666666667,1.4,107,0
2017,CLE,15,382,-4,31,6,15,0,0,0,1,21,75,5,2.066666667,1.4,75,0
2017,DAL,15,332,2,35,9,11,0,0,1,2,20,91,6.066666667,2.333333333,1.333333333,91,0
2017,DEN,15,355,5,31,9,17,1,1,2,2,26,108,7.2,2.066666667,1.733333333,108,0
2017,DET,15,365,2,31,17,19,0,0,2,5,36,139,9.266666667,2.066666667,2.4,139,0
2017,GB,15,349,2,35,11,14,0,0,0,1,25,93,6.2,2.333333333,1.666666667,93,0
2017,HOU,15,414,-13,31,11,18,1,0,0,2,29,90,6,2.066666667,1.933333333,90,0
2017,IND,15,391,-10,23,12,19,1,1,1,1,31,87,5.8,1.533333333,2.066666667,87,0
2017,JAX,15,253,31,52,21,19,0,0,0,3,40,181,12.06666667,3.466666667,2.666666667,181,0
2017,KC,15,315,11,26,14,18,0,0,1,1,32,109,7.266666667,1.733333333,2.133333333,109,0
2017,LAC,15,262,29,41,17,17,1,0,0,3,34,158,10.53333333,2.733333333,2.266666667,158,0
2017,LAR,15,295,17,48,16,20,2,3,1,4,36,173,11.53333333,3.2,2.4,173,0
2017,MIA,15,371,-5,26,9,18,1,1,2,2,27,95,6.333333333,1.733333333,1.8,95,0
2017,MIN,15,242,29,36,14,7,0,0,0,1,21,113,7.533333333,2.4,1.4,113,0
2017,NE,15,290,18,38,12,12,0,1,2,1,24,116,7.733333333,2.533333333,1.6,116,0
2017,NO,15,295,21,40,17,14,0,1,0,2,31,137,9.133333333,2.666666667,2.066666667,137,0
2017,NYG,15,378,0,24,10,16,1,0,1,2,26,92,6.133333333,1.6,1.733333333,92,0
2017,NYJ,15,356,-1,26,11,20,0,0,0,0,31,87,5.8,1.733333333,2.066666667,87,0
2017,OAK,15,343,1,30,5,22,0,0,0,0,27,85,5.666666667,2,1.8,85,0
2017,PHI,15,289,19,37,19,22,0,1,3,1,41,152,10.13333333,2.466666667,2.733333333,152,0
2017,PIT,15,284,17,50,15,9,1,1,1,0,24,121,8.066666667,3.333333333,1.6,121,0
2017,SEA,15,306,16,38,13,18,2,0,0,3,31,138,9.2,2.533333333,2.066666667,138,0
2017,SF,15,370,-4,27,10,14,0,0,0,1,24,77,5.133333333,1.8,1.6,77,0
2017,TB,15,358,1,20,13,25,0,0,1,1,38,105,7,1.333333333,2.533333333,105,0
2017,TEN,15,346,6,41,10,8,0,0,0,0,18,83,5.533333333,2.733333333,1.2,83,0
2017,WAS,15,370,0,41,15,19,0,0,0,2,34,121,8.066666667,2.733333333,2.266666667,121,0
2018,ARI,15,398,-10,43,6,20,0,0,0,0,26,85,5.666666667,2.866666667,1.733333333,85,0
2018,ATL,15,391,-10,36,14,15,0,1,0,1,29,92,6.133333333,2.4,1.933333333,92,0
2018,BAL,15,263,28,43,9,17,0,0,0,1,26,129,8.6,2.866666667,1.733333333,129,0
2018,BUF,15,357,5,32,14,22,1,0,0,0,36,111,7.4,2.133333333,2.4,111,0
2018,CAR,15,368,0,33,12,19,0,0,0,0,31,95,6.333333333,2.2,2.066666667,95,0
2018,CHI,15,273,21,46,27,19,1,0,0,5,46,191,12.73333333,3.066666667,3.066666667,191,0
2018,CIN,15,439,-18,33,11,11,0,1,0,2,22,73,4.866666667,2.2,1.466666667,73,0
2018,CLE,15,366,-7,35,17,21,1,0,2,0,38,110,7.333333333,2.333333333,2.533333333,110,0
2018,DAL,15,289,12,38,8,22,0,0,0,0,30,110,7.333333333,2.533333333,2,110,0
2018,DEN,15,326,8,43,15,17,0,1,2,2,32,133,8.866666667,2.866666667,2.133333333,133,0
2018,DET,15,360,3,40,6,13,0,0,0,2,19,93,6.2,2.666666667,1.266666667,93,0
2018,GB,15,369,4,43,7,17,0,1,0,1,24,103,6.866666667,2.866666667,1.6,103,0
2018,HOU,15,313,13,40,14,22,0,1,0,3,36,145,9.666666667,2.666666667,2.4,145,0
2018,IND,15,327,18,38,13,15,0,0,1,0,28,114,7.6,2.533333333,1.866666667,114,0
2018,JAX,15,296,17,31,11,13,1,0,0,3,24,116,7.733333333,2.066666667,1.6,116,0
2018,KC,15,418,-14,49,13,21,0,1,0,3,34,123,8.2,3.266666667,2.266666667,123,0
2018,LAC,15,320,7,37,12,11,0,0,0,2,23,102,6.8,2.466666667,1.533333333,102,0
2018,LAR,15,352,11,38,15,19,2,2,0,2,34,137,9.133333333,2.533333333,2.266666667,137,0
2018,MIA,15,391,-3,30,20,11,0,1,1,4,31,117,7.8,2,2.066666667,117,0
2018,MIN,15,317,7,50,12,13,0,0,0,1,25,113,7.533333333,3.333333333,1.666666667,113,0
2018,NE,15,322,17,26,18,11,0,2,0,2,29,117,7.8,1.733333333,1.933333333,117,0
2018,NO,15,320,1,48,12,19,0,2,0,1,31,121,8.066666667,3.2,2.066666667,121,0
2018,NYG,15,376,-6,26,16,10,0,0,0,4,26,96,6.4,1.733333333,1.733333333,96,0
2018,NYJ,15,403,-9,38,13,15,0,1,0,5,28,117,7.8,2.533333333,1.866666667,117,0
2018,OAK,15,432,-16,13,13,10,0,0,0,2,23,55,3.666666667,0.866666667,1.533333333,55,0
2018,PHI,15,348,6,40,9,20,0,0,0,0,29,104,6.933333333,2.666666667,1.933333333,104,0
2018,PIT,15,347,1,48,8,16,1,1,2,2,24,117,7.8,3.2,1.6,117,0
2018,SEA,15,323,12,37,12,22,0,0,1,1,34,125,8.333333333,2.466666667,2.266666667,125,0
2018,SF,15,387,-6,37,2,21,1,0,0,2,23,91,6.066666667,2.466666667,1.533333333,91,0
2018,TB,15,430,-18,37,8,20,0,0,0,0,28,75,5,2.466666667,1.866666667,75,0
2018,TEN,15,270,27,38,10,14,1,0,0,2,24,127,8.466666667,2.533333333,1.6,127,0
2018,WAS,15,335,11,43,14,23,0,0,0,0,37,128,8.533333333,2.866666667,2.466666667,128,0
2019,ARI,15,411,-9,39,7,13,0,0,0,0,20,70,4.666666667,2.6,1.333333333,70,0
2019,ATL,15,377,0,27,10,17,0,0,0,2,27,93,6.2,1.8,1.8,93,0
2019,BAL,15,272,20,35,13,20,0,0,2,2,33,137,9.133333333,2.333333333,2.2,137,0
2019,BUF,15,246,23,42,13,23,1,0,2,1,36,149,9.933333333,2.8,2.4,149,0
2019,CAR,15,428,-14,52,14,18,2,1,1,0,32,110,7.333333333,3.466666667,2.133333333,110,0
2019,CHI,15,279,16,32,8,12,0,0,0,2,20,100,6.666666667,2.133333333,1.333333333,100,0
2019,CIN,15,397,-5,25,8,12,0,0,0,1,20,66,4.4,1.666666667,1.333333333,66,0
2019,CLE,15,360,1,37,13,12,0,0,2,1,25,98,6.533333333,2.466666667,1.666666667,98,0
2019,DAL,15,305,18,37,6,17,0,0,0,0,23,101,6.733333333,2.466666667,1.533333333,101,0
2019,DEN,15,301,16,38,10,16,0,0,1,0,26,108,7.2,2.533333333,1.733333333,108,0
2019,DET,15,400,-10,27,6,15,0,0,0,2,21,71,4.733333333,1.8,1.4,71,0
2019,GB,15,293,18,40,16,10,0,0,0,0,26,110,7.333333333,2.666666667,1.733333333,110,0
2019,HOU,15,350,2,31,12,19,0,0,2,2,31,111,7.4,2.066666667,2.066666667,111,0
2019,IND,15,335,13,38,14,13,2,0,0,3,27,127,8.466666667,2.533333333,1.8,127,0
2019,JAX,15,377,0,44,10,15,0,0,1,1,25,102,6.8,2.933333333,1.666666667,102,0
2019,KC,15,287,23,42,14,17,0,0,1,1,31,135,9,2.8,2.066666667,135,0
2019,LAC,15,314,13,30,10,11,0,0,0,1,21,91,6.066666667,2,1.4,91,0
2019,LAR,15,340,14,49,11,15,1,0,0,2,26,129,8.6,3.266666667,1.733333333,129,0
2019,MIA,15,470,-24,22,12,14,1,0,0,1,26,58,3.866666667,1.466666667,1.733333333,58,0
2019,MIN,15,282,17,44,17,28,1,1,0,1,45,161,10.73333333,2.933333333,3,161,0
2019,NE,15,198,49,45,25,15,1,4,0,4,40,208,13.86666667,3,2.666666667,208,0
2019,NO,15,331,12,49,11,14,1,1,0,2,25,127,8.466666667,3.266666667,1.666666667,127,0
2019,NYG,15,417,-15,35,10,19,1,1,0,1,29,88,5.866666667,2.333333333,1.933333333,88,0
2019,NYJ,15,353,5,34,10,14,2,1,0,3,24,111,7.4,2.266666667,1.6,111,0
2019,OAK,15,403,-9,30,9,14,0,0,0,2,23,79,5.266666667,2,1.533333333,79,0
2019,PHI,15,337,7,39,10,20,0,0,1,1,30,114,7.6,2.6,2,114,0
2019,PIT,15,275,22,51,19,33,0,0,0,2,52,189,12.6,3.4,3.466666667,189,0
2019,SEA,15,372,1,26,16,26,0,1,2,2,42,129,8.6,1.733333333,2.8,129,0
2019,SF,15,289,24,47,12,22,0,0,0,4,34,163,10.86666667,3.133333333,2.266666667,163,0
2019,TB,15,421,-14,41,12,24,0,0,0,2,36,111,7.4,2.733333333,2.4,111,0
2019,TEN,15,317,5,39,13,18,1,0,3,1,31,120,8,2.6,2.066666667,120,0
2019,WAS,15,388,-7,43,13,20,0,1,0,1,33,110,7.333333333,2.866666667,2.2,110,0
2020,ARI,15,349,4,46,10,19,1,2,0,0,29,114,7.6,3.066666667,1.933333333,114,0
2020,ATL,15,370,-2,28,11,13,0,0,0,1,24,80,5.333333333,1.866666667,1.6,80,0
2020,BAL,15,300,18,39,8,26,2,0,0,1,34,135,9,2.6,2.266666667,135,0
2020,BUF,15,349,3,37,12,15,0,0,0,1,27,100,6.666666667,2.466666667,1.8,100,0
2020,CAR,15,369,6,27,7,19,0,0,0,0,26,85,5.666666667,1.8,1.733333333,85,0
2020,CHI,15,335,5,34,10,20,1,0,1,1,30,109,7.266666667,2.266666667,2,109,0
2020,CIN,15,386,-13,17,10,11,0,0,0,1,21,52,3.466666667,1.133333333,1.4,52,0
2020,CLE,15,397,-10,37,10,22,2,0,1,2,32,109,7.266666667,2.466666667,2.133333333,109,0
2020,DAL,15,450,-20,29,9,16,0,0,0,1,25,65,4.333333333,1.933333333,1.666666667,65,0
2020,DEN,15,414,-9,39,8,14,0,0,1,1,22,82,5.466666667,2.6,1.466666667,82,0
2020,DET,15,482,-28,21,7,9,1,3,0,1,16,39,2.6,1.4,1.066666667,39,0
2020,GB,15,353,-3,40,10,9,1,0,0,1,19,83,5.533333333,2.666666667,1.266666667,83,0
2020,HOU,15,423,-15,32,3,11,0,1,1,1,14,55,3.666666667,2.133333333,0.933333333,55,0
2020,IND,15,348,6,34,15,11,3,1,0,5,26,130,8.666666667,2.266666667,1.733333333,130,0
2020,JAX,15,464,-18,18,11,10,0,1,0,2,21,56,3.733333333,1.2,1.4,56,0
2020,KC,15,324,5,29,16,10,2,0,1,4,26,116,7.733333333,1.933333333,1.733333333,116,0
2020,LAC,15,405,-8,26,12,15,0,0,0,2,27,84,5.6,1.733333333,1.8,84,0
2020,LAR,15,289,15,49,13,14,0,0,0,2,27,130,8.666666667,3.266666667,1.8,130,0
2020,LV,15,447,-14,19,10,11,0,0,0,0,21,47,3.133333333,1.266666667,1.4,47,0
2020,MIA,15,282,27,40,16,18,0,1,0,1,34,143,9.533333333,2.666666667,2.266666667,143,0
2020,MIN,15,440,-13,22,14,14,1,0,1,0,28,69,4.6,1.466666667,1.866666667,69,0
2020,NE,15,339,7,21,16,14,0,0,1,2,30,102,6.8,1.4,2,102,0
2020,NO,15,330,15,42,13,22,0,0,1,1,35,135,9,2.8,2.333333333,135,0
2020,NYG,15,338,0,34,10,17,0,0,0,1,27,94,6.266666667,2.266666667,1.8,94,0
2020,NYJ,15,429,-20,28,10,11,1,2,0,1,21,62,4.133333333,1.866666667,1.4,62,0
2020,PHI,15,398,-11,46,6,27,1,0,1,2,33,117,7.8,3.066666667,2.2,117,0
2020,PIT,15,288,16,52,18,21,1,0,0,3,39,166,11.06666667,3.466666667,2.6,166,0
2020,SEA,15,348,4,43,14,14,2,1,0,0,28,109,7.266666667,2.866666667,1.866666667,109,0
2020,SF,15,364,6,28,12,12,0,0,0,1,24,88,5.866666667,1.866666667,1.6,88,0
2020,TB,15,328,8,47,15,14,1,1,0,1,29,123,8.2,3.133333333,1.933333333,123,0
2020,TEN,15,401,-9,15,14,16,0,0,1,1,30,74,4.933333333,1,2,74,0
2020,WAS,15,315,10,44,14,16,1,0,0,3,30,134,8.933333333,2.933333333,2,134,0
2021,ARI,16,328,17,40,12,35,0,0,0,1,47,157,9.8125,2.5,2.9375,157,0
2021,ATL,16,429,-12,17,12,18,0,0,1,2,30,79,4.9375,1.0625,1.875,79,0
2021,BAL,16,376,5,33,8,15,0,0,1,1,23,92,5.75,2.0625,1.4375,92,0
2021,BUF,16,279,33,33,19,20,1,0,1,1,39,154,9.625,2.0625,2.4375,154,0
2021,CAR,16,363,8,38,9,19,1,1,0,0,28,106,6.625,2.375,1.75,106,0
2021,CHI,16,376,4,46,8,22,1,0,0,2,30,124,7.75,2.875,1.875,124,0
2021,CIN,16,355,11,41,12,15,0,0,0,1,27,112,7,2.5625,1.6875,112,0
2021,CLE,16,355,6,39,13,15,0,0,1,1,28,109,6.8125,2.4375,1.75,109,0
2021,DAL,16,332,10,38,25,23,0,3,0,6,48,186,11.625,2.375,3,186,0
2021,DEN,16,294,31,35,13,9,0,0,3,1,22,122,7.625,2.1875,1.375,122,0
2021,DET,16,437,-13,26,9,14,0,0,0,0,23,59,3.6875,1.625,1.4375,59,0
2021,GB,16,334,16,38,18,16,0,0,1,2,34,136,8.5,2.375,2.125,136,0
2021,HOU,16,424,-8,31,17,17,1,0,0,2,34,105,6.5625,1.9375,2.125,105,0
2021,IND,16,339,14,32,19,21,1,2,0,0,40,132,8.25,2,2.5,132,0
2021,JAX,16,446,-14,26,6,7,0,0,0,1,13,44,2.75,1.625,0.8125,44,0
2021,KC,16,340,13,30,15,24,0,0,1,2,39,135,8.4375,1.875,2.4375,135,0
2021,LAC,16,424,-9,32,11,11,0,0,0,1,22,73,4.5625,2,1.375,73,0
2021,LAR,16,345,4,47,17,12,0,0,0,1,29,115,7.1875,2.9375,1.8125,115,0
2021,LV,16,407,-6,32,5,23,1,0,0,0,28,84,5.25,2,1.75,84,0
2021,MIA,16,349,14,46,13,26,0,1,0,2,39,152,9.5,2.875,2.4375,152,0
2021,MIN,16,409,-5,44,14,20,0,0,1,3,34,127,7.9375,2.75,2.125,127,0
2021,NE,16,270,39,35,23,16,0,0,0,3,39,170,10.625,2.1875,2.4375,170,0
2021,NO,16,315,28,43,17,10,0,1,1,2,27,141,8.8125,2.6875,1.6875,141,0
2021,NYG,16,394,-3,31,15,19,1,0,0,1,34,104,6.5,1.9375,2.125,104,0
2021,NYJ,16,477,-17,33,7,12,0,0,0,2,19,66,4.125,2.0625,1.1875,66,0
2021,PHI,16,334,18,28,12,16,0,1,1,2,28,118,7.375,1.75,1.75,118,0
2021,PIT,16,385,-5,52,11,18,0,2,0,1,29,115,7.1875,3.25,1.8125,115,0
2021,SEA,16,336,12,29,11,16,1,0,0,1,27,103,6.4375,1.8125,1.6875,103,0
2021,SF,16,341,15,43,7,21,0,0,1,2,28,128,8,2.6875,1.75,128,0
2021,TB,16,336,17,45,16,14,0,0,0,2,30,134,8.375,2.8125,1.875,134,0
2021,TEN,16,329,16,41,16,18,0,0,1,2,34,139,8.6875,2.5625,2.125,139,0
2021,WAS,16,427,-10,35,9,19,0,0,1,2,28,95,5.9375,2.1875,1.75,95,0
2022,ARI,16,411,-9,32,11,23,0,0,1,3,34,111,6.9375,2,2.125,111,0
2022,ATL,16,369,-4,21,10,15,1,2,1,2,25,87,5.4375,1.3125,1.5625,87,0
2022,BAL,16,288,25,46,14,20,0,0,2,1,34,149,9.3125,2.875,2.125,149,0
2022,BUF,15,263,26,39,14,21,2,0,1,1,35,147,9.8,2.6,2.333333333,147,0
2022,CAR,16,367,4,34,10,21,0,0,3,2,31,118,7.375,2.125,1.9375,118,0
2022,CHI,16,434,-12,20,13,27,0,0,1,0,40,90,5.625,1.25,2.5,90,0
2022,CIN,15,306,9,26,11,13,0,0,2,0,24,87,5.8,1.733333333,1.6,87,0
2022,CLE,16,353,8,33,11,12,0,0,1,2,23,101,6.3125,2.0625,1.4375,101,0
2022,DAL,16,316,21,51,15,24,0,1,1,0,39,154,9.625,3.1875,2.4375,154,0
2022,DEN,16,331,14,35,15,20,1,0,1,0,35,123,7.6875,2.1875,2.1875,123,0
2022,DET,16,411,-8,37,11,16,1,0,0,2,27,97,6.0625,2.3125,1.6875,97,0
2022,GB,16,351,9,33,17,19,1,0,1,3,36,136,8.5,2.0625,2.25,136,0
2022,HOU,16,389,1,37,14,22,1,0,0,0,36,112,7,2.3125,2.25,112,0
2022,IND,16,395,-6,43,8,28,0,1,1,1,36,119,7.4375,2.6875,2.25,119,0
2022,JAX,16,334,24,31,13,17,0,0,0,2,30,127,7.9375,1.9375,1.875,127,0
2022,KC,16,356,7,49,10,17,1,0,0,2,27,124,7.75,3.0625,1.6875,124,0
2022,LAC,16,353,5,38,13,16,1,0,1,1,29,111,6.9375,2.375,1.8125,111,0
2022,LAR,16,365,8,35,14,14,0,0,1,1,28,107,6.6875,2.1875,1.75,107,0
2022,LV,16,387,-1,25,6,17,0,1,1,1,23,80,5,1.5625,1.4375,80,0
2022,MIA,16,393,-1,40,8,14,0,1,1,0,22,87,5.4375,2.5,1.375,87,0
2022,MIN,16,414,-8,37,13,19,0,2,1,1,32,105,6.5625,2.3125,2,105,0
2022,NE,16,312,24,52,18,20,0,1,0,6,38,190,11.875,3.25,2.375,190,0
2022,NO,16,335,16,46,5,18,0,0,1,1,23,116,7.25,2.875,1.4375,116,0
2022,NYG,16,349,8,38,5,18,0,1,0,1,23,100,6.25,2.375,1.4375,100,0
2022,NYJ,16,305,17,44,12,11,2,2,1,0,23,117,7.3125,2.75,1.4375,117,0
2022,PHI,16,328,10,68,17,21,0,0,0,2,38,166,10.375,4.25,2.375,166,0
2022,PIT,16,332,5,33,18,10,0,0,2,1,28,104,6.5,2.0625,1.75,104,0
2022,SEA,16,385,3,40,13,18,0,0,1,1,31,113,7.0625,2.5,1.9375,113,0
2022,SF,16,264,32,41,17,16,0,0,0,2,33,151,9.4375,2.5625,2.0625,151,0
2022,TB,16,328,11,43,10,13,0,0,1,1,23,108,6.75,2.6875,1.4375,108,0
2022,TEN,16,339,4,38,14,14,0,0,0,1,28,104,6.5,2.375,1.75,104,0
2022,WAS,16,337,5,42,8,18,1,0,0,1,26,107,6.6875,2.625,1.625,107,0
2023,ARI,16,434,-11,33,11,19,0,0,0,0,30,82,5.125,2.0625,1.875,82,0
2023,ATL,16,325,14,39,8,18,1,0,0,1,26,113,7.0625,2.4375,1.625,113,0
2023,BAL,16,263,33,57,18,19,1,0,0,2,37,178,11.125,3.5625,2.3125,178,0
2023,BUF,16,297,22,53,16,19,0,0,1,2,35,159,9.9375,3.3125,2.1875,159,0
2023,CAR,16,407,-5,24,8,14,0,0,0,3,22,81,5.0625,1.5,1.375,81,0
2023,CHI,16,362,7,29,22,15,0,0,1,2,37,124,7.75,1.8125,2.3125,124,0
2023,CIN,16,370,4,41,15,15,0,0,0,2,30,117,7.3125,2.5625,1.875,117,0
2023,CLE,16,331,19,46,17,21,0,0,3,2,38,159,9.9375,2.875,2.375,159,0
2023,DAL,16,305,24,42,15,14,1,1,1,5,29,160,10,2.625,1.8125,160,0
2023,DEN,16,386,3,39,11,18,1,0,1,2,29,116,7.25,2.4375,1.8125,116,0
2023,DET,16,375,1,37,14,11,1,0,0,1,25,96,6,2.3125,1.5625,96,0
2023,GB,16,341,10,40,7,25,0,0,2,1,32,124,7.75,2.5,2,124,0
2023,HOU,16,334,13,45,14,18,0,0,1,2,32,136,8.5,2.8125,2,136,0
2023,IND,16,392,-1,49,15,16,0,1,0,3,31,130,8.125,3.0625,1.9375,130,0
2023,JAX,16,343,12,38,15,20,0,0,0,2,35,132,8.25,2.375,2.1875,132,0
2023,KC,16,282,17,54,8,15,0,0,1,0,23,119,7.4375,3.375,1.4375,119,0
2023,LAC,16,385,9,47,8,21,0,0,0,1,29,120,7.5,2.9375,1.8125,120,0
2023,LAR,16,357,1,38,10,9,2,0,0,0,19,81,5.0625,2.375,1.1875,81,0
2023,LV,16,317,19,41,12,16,1,0,0,3,28,136,8.5,2.5625,1.75,136,0
2023,MIA,16,370,9,53,13,24,0,0,0,4,37,160,10,3.3125,2.3125,160,0
2023,MIN,16,332,22,42,11,21,0,0,0,0,32,128,8,2.625,2,128,0
2023,NE,16,349,13,35,10,13,1,0,1,1,23,104,6.5,2.1875,1.4375,104,0
2023,NO,16,310,28,33,16,14,0,0,0,2,30,133,8.3125,2.0625,1.875,133,0
2023,NYG,16,397,-1,29,16,26,0,0,1,4,42,138,8.625,1.8125,2.625,138,0
2023,NYJ,16,352,10,41,15,20,2,1,0,3,35,145,9.0625,2.5625,2.1875,145,0
2023,PHI,16,401,-6,41,8,17,1,0,1,2,25,101,6.3125,2.5625,1.5625,101,0
2023,PIT,16,314,15,43,16,15,1,2,0,1,31,132,8.25,2.6875,1.9375,132,0
2023,SEA,16,382,2,46,11,11,0,0,1,3,22,112,7,2.875,1.375,112,0
2023,SF,16,277,27,46,21,13,1,0,0,1,34,149,9.3125,2.875,2.125,149,0
2023,TB,16,325,14,45,13,21,1,0,0,1,34,135,8.4375,2.8125,2.125,135,0
2023,TEN,16,347,10,45,4,14,0,0,1,1,18,99,6.1875,2.8125,1.125,99,0
2023,WAS,16,480,-22,39,7,17,0,0,0,0,24,65,4.0625,2.4375,1.5,65,0
2024,ARI,16,355,11,39,7,17,1,0,0,1,24,106,6.625,2.4375,1.5,106,0
2024,ATL,16,379,-2,31,12,19,1,1,0,3,31,113,7.0625,1.9375,1.9375,113,0
2024,BAL,16,351,10,52,10,17,0,0,1,1,27,124,7.75,3.25,1.6875,124,0
2024,BUF,16,345,8,38,16,22,1,0,0,2,38,136,8.5,2.375,2.375,136,0
2024,CAR,16,496,-26,31,8,15,0,0,0,0,23,51,3.1875,1.9375,1.4375,51,0
2024,CHI,16,348,5,37,11,19,0,2,0,1,30,112,7,2.3125,1.875,112,0
2024,CIN,16,417,-8,32,15,14,1,0,1,3,29,104,6.5,2,1.8125,104,0
2024,CLE,16,400,-6,41,4,17,1,0,1,0,21,81,5.0625,2.5625,1.3125,81,0
2024,DAL,16,445,-13,46,13,22,0,0,0,4,35,127,7.9375,2.875,2.1875,127,0
2024,DEN,16,311,22,58,15,15,1,0,0,3,30,160,10,3.625,1.875,160,0
2024,DET,16,333,16,35,16,16,0,0,0,2,32,127,7.9375,2.1875,2,127,0
2024,GB,16,314,25,44,16,19,0,0,1,1,35,147,9.1875,2.75,2.1875,147,0
2024,HOU,16,358,9,47,19,11,1,0,0,1,30,124,7.75,2.9375,1.875,124,0
2024,IND,16,404,-5,34,15,18,0,1,0,0,33,97,6.0625,2.125,2.0625,97,0
2024,JAX,16,409,-2,31,6,12,0,0,1,1,18,73,4.5625,1.9375,1.125,73,0
2024,KC,16,288,19,39,13,11,0,0,1,0,24,108,6.75,2.4375,1.5,108,0
2024,LAC,16,281,26,46,14,16,0,0,1,1,30,140,8.75,2.875,1.875,140,0
2024,LAR,16,356,5,36,13,14,1,1,0,2,27,111,6.9375,2.25,1.6875,111,0
2024,LV,16,400,-6,37,10,7,0,0,0,1,17,71,4.4375,2.3125,1.0625,71,0
2024,MIA,16,332,11,32,9,17,0,0,0,0,26,95,5.9375,2,1.625,95,0
2024,MIN,16,301,26,47,22,15,0,1,1,2,37,163,10.1875,2.9375,2.3125,163,0
2024,NE,16,401,-1,28,7,22,0,1,0,0,29,87,5.4375,1.75,1.8125,87,0
2024,NO,16,371,4,38,13,10,1,1,2,2,23,108,6.75,2.375,1.4375,108,0
2024,NYG,16,395,-6,43,5,18,0,0,2,1,23,93,5.8125,2.6875,1.4375,93,0
2024,NYJ,16,384,4,39,5,16,0,1,0,1,21,93,5.8125,2.4375,1.3125,93,0
2024,PHI,16,290,23,41,12,21,0,0,0,1,33,136,8.5,2.5625,2.0625,136,0
2024,PIT,16,328,16,36,16,25,0,1,2,1,41,146,9.125,2.25,2.5625,146,0
2024,SEA,16,343,12,42,12,18,1,1,1,3,30,138,8.625,2.625,1.875,138,0
2024,SF,16,389,-2,37,11,16,0,0,1,1,27,97,6.0625,2.3125,1.6875,97,0
