season,fantasy_player_id,fantasy_player_name,team,targets,receptions,rec_yards,rec_td,air_yards,yac,adot,ypr,ypt,yac_per_rec,team_targets,target_share,wr_rush_att,wr_rush_yards,wr_rush_td,position,fp,games
2012,00-0029638,M.Floyd,ARI,72,37,396,1,287,109,3.986111111,10.7027027,5.5,2.945945946,571,0.126094571,0,0,0,WR,82.60000098,13
2012,00-0029660,T.Graham,BUF,55,30,317,1,140,177,2.545454545,10.56666667,5.763636364,5.9,483,0.113871636,1,5,0,WR,68.20000017,14
2012,00-0029664,J.Gordon,CLE,88,46,758,5,473,285,5.375,16.47826087,8.613636364,6.195652174,530,0.166037736,0,0,0,WR,151.8000025,15
2012,00-0029702,J.Criner,OAK,34,16,151,1,71,80,2.088235294,9.4375,4.441176471,5,0,0,0,0,0,WR,39.10000086,7
2012,00-0029707,J.Blackmon,JAX,121,58,786,4,531,255,4.388429752,13.55172414,6.495867769,4.396551724,543,0.222836096,1,12,0,WR,163.8000034,14
2012,00-0029708,K.Wright,TEN,101,62,586,4,300,286,2.97029703,9.451612903,5.801980198,4.612903226,523,0.193116635,1,4,0,WR,145.0000022,14
2013,00-0020337,S.Smith,CAR,110,64,745,4,567,178,5.154545455,11.640625,6.772727273,2.78125,440,0.25,0,0,0,WR,162.5000017,15
2013,00-0020494,S.Moss,WAS,71,40,439,2,262,177,3.690140845,10.975,6.183098592,4.425,555,0.127927928,3,25,0,WR,98.40000165,13
2013,00-0020498,R.Wayne,IND,59,38,503,2,345,158,5.847457627,13.23684211,8.525423729,4.157894737,543,0.108655617,1,5,0,WR,102.8000016,7
2013,00-0021999,N.Burleson,DET,47,34,397,1,207,190,4.404255319,11.67647059,8.446808511,5.588235294,596,0.07885906,2,-8,0,WR,78.90000039,7
2013,00-0022044,A.Johnson,HOU,172,103,1358,5,961,397,5.587209302,13.18446602,7.895348837,3.854368932,587,0.293015332,0,0,0,WR,268.8000044,15
2013,00-0022084,A.Boldin,SF,118,76,1030,6,700,330,5.93220339,13.55263158,8.728813559,4.342105263,379,0.311345646,1,0,0,WR,215.0000026,15
2013,00-0022427,W.Welker,DEN,111,73,778,10,456,322,4.108108108,10.65753425,7.009009009,4.410958904,630,0.176190476,0,0,0,WR,210.8000007,13
2013,00-0022811,J.Cotchery,PIT,70,43,582,9,372,210,5.314285714,13.53488372,8.314285714,4.88372093,549,0.127504554,1,-5,0,WR,154.7000022,13
2013,00-0022921,L.Fitzgerald,ARI,124,76,841,10,535,306,4.314516129,11.06578947,6.782258065,4.026315789,517,0.239845261,2,8,0,WR,220.9000012,15
2013,00-0023310,L.Moore,NO,49,33,384,1,343,41,7,11.63636364,7.836734694,1.242424242,613,0.079934747,0,0,0,WR,77.40000093,12
2013,00-0023367,N.Washington,TEN,99,56,880,3,652,228,6.585858586,15.71428571,8.888888889,4.071428571,502,0.197211155,0,0,0,WR,162.0000042,14
2013,00-0023462,R.White,ATL,83,55,620,2,518,102,6.240963855,11.27272727,7.469879518,1.854545455,610,0.136065574,0,0,0,WR,129.0000014,12
2013,00-0023496,V.Jackson,TB,148,74,1189,7,878,311,5.932432432,16.06756757,8.033783784,4.202702703,455,0.325274725,1,0,0,WR,234.9000021,15
2013,00-0023921,M.Austin,DAL,46,22,222,0,139,83,3.02173913,10.09090909,4.826086957,3.772727273,538,0.085501859,0,0,0,WR,44.20000029,8
2013,00-0024240,S.Holmes,NYJ,55,20,415,1,298,117,5.418181818,20.75,7.545454545,5.85,450,0.122222222,0,0,0,WR,67.50000048,9
2013,00-0024267,G.Jennings,MIN,100,63,760,4,436,324,4.36,12.06349206,7.6,5.142857143,503,0.198807157,0,0,0,WR,163.0000035,14
2013,00-0024324,J.Avant,PHI,71,35,402,2,332,70,4.676056338,11.48571429,5.661971831,2,474,0.14978903,0,0,0,WR,87.20000112,13
2013,00-0024334,B.Marshall,CHI,155,94,1221,11,967,254,6.238709677,12.9893617,7.877419355,2.70212766,550,0.281818182,0,0,0,WR,286.1000031,15
2013,00-0024466,M.Colston,NO,104,69,876,5,654,222,6.288461538,12.69565217,8.423076923,3.217391304,613,0.169657423,0,0,0,WR,186.6000034,14
2013,00-0025389,C.Johnson,DET,158,84,1492,12,1034,458,6.544303797,17.76190476,9.443037975,5.452380952,596,0.265100671,0,0,0,WR,305.2000036,14
2013,00-0025396,T.Ginn,CAR,63,34,550,4,343,207,5.444444444,16.17647059,8.73015873,6.088235294,440,0.143181818,4,29,0,WR,115.9000011,15
2013,00-0025410,D.Bowe,KC,103,57,673,5,478,195,4.640776699,11.80701754,6.533980583,3.421052632,505,0.203960396,0,0,0,WR,154.3000004,15
2013,00-0025431,S.Rice,SEA,35,15,231,3,211,20,6.028571429,15.4,6.6,1.333333333,389,0.089974293,0,0,0,WR,56.10000134,7
2013,00-0025460,J.Jones,BAL,59,36,438,2,338,100,5.728813559,12.16666667,7.423728814,2.777777778,568,0.103873239,2,0,0,WR,91.80000216,11
2013,00-0025465,J.Jones,GB,87,53,776,3,446,330,5.126436782,14.64150943,8.91954023,6.226415094,519,0.167630058,0,0,0,WR,148.6000021,12
2013,00-0026000,D.Bess,CLE,87,42,362,2,213,149,2.448275862,8.619047619,4.16091954,3.547619048,630,0.138095238,0,0,0,WR,92.20000041,14
2013,00-0026035,D.Amendola,NE,80,53,624,2,380,244,4.75,11.77358491,7.8,4.603773585,595,0.134453782,1,1,0,WR,127.5000008,11
2013,00-0026173,D.Avery,KC,72,40,596,2,413,183,5.736111111,14.9,8.277777778,4.575,505,0.142574257,2,6,0,WR,112.2000009,15
2013,00-0026176,J.Nelson,GB,111,75,1153,8,800,353,7.207207207,15.37333333,10.38738739,4.706666667,519,0.213872832,0,0,0,WR,238.3000029,15
2013,00-0026182,E.Royal,SD,62,44,591,7,295,296,4.758064516,13.43181818,9.532258065,6.727272727,0,0,1,4,0,WR,145.5000013,14
2013,00-0026186,J.Simpson,MIN,93,45,697,1,539,158,5.795698925,15.48888889,7.494623656,3.511111111,503,0.184890656,0,0,0,WR,120.7000021,15
2013,00-0026189,D.Jackson,PHI,122,79,1304,9,832,472,6.819672131,16.50632911,10.68852459,5.974683544,474,0.257383966,3,2,0,WR,263.6000021,15
2013,00-0026210,E.Bennett,CHI,44,32,243,4,182,61,4.136363636,7.59375,5.522727273,1.90625,550,0.08,0,0,0,WR,82.30000031,13
2013,00-0026224,H.Douglas,ATL,123,78,1009,2,519,491,4.219512195,12.93589744,8.203252033,6.294871795,610,0.201639344,0,0,0,WR,190.9000018,15
2013,00-0026314,J.Morgan,WAS,33,20,214,0,119,95,3.606060606,10.7,6.484848485,4.75,555,0.059459459,2,13,0,WR,42.70000097,11
2013,00-0026345,P.Garcon,WAS,172,107,1290,5,642,648,3.73255814,12.05607477,7.5,6.056074766,555,0.30990991,2,19,0,WR,267.900003,15
2013,00-0026364,S.Johnson,BUF,102,52,597,3,386,211,3.784313725,11.48076923,5.852941176,4.057692308,493,0.206896552,1,10,0,WR,132.7000017,12
2013,00-0026780,K.Ogletree,TB,35,16,194,2,141,53,4.028571429,12.125,5.542857143,3.3125,455,0.076923077,0,0,0,WR,47.40000033,8
2013,00-0026901,M.Wallace,MIA,130,68,905,4,636,269,4.892307692,13.30882353,6.961538462,3.955882353,544,0.238970588,3,33,0,WR,185.8000025,15
2013,00-0026937,B.Gibson,MIA,43,30,326,3,213,113,4.953488372,10.86666667,7.581395349,3.766666667,544,0.079044118,0,0,0,WR,80.60000086,7
2013,00-0026983,D.Heyward-Bey,IND,66,29,309,1,185,124,2.803030303,10.65517241,4.681818182,4.275862069,543,0.121546961,3,26,0,WR,70.50000054,13
2013,00-0027005,H.Nicks,NYG,97,54,846,0,581,265,5.989690722,15.66666667,8.721649485,4.907407407,529,0.183364839,0,0,0,WR,138.6000015,13
2013,00-0027006,K.Britt,TEN,35,11,96,0,83,13,2.371428571,8.727272727,2.742857143,1.181818182,502,0.069721116,0,0,0,WR,20.60000038,6
2013,00-0027077,B.Hartline,MIA,128,74,978,4,730,248,5.703125,13.21621622,7.640625,3.351351351,544,0.235294118,0,0,0,WR,195.8000028,15
2013,00-0027150,J.Edelman,NE,141,96,991,6,552,439,3.914893617,10.32291667,7.028368794,4.572916667,595,0.23697479,2,11,0,WR,234.2000012,15
2013,00-0027156,T.Underwood,TB,39,19,347,3,255,92,6.538461538,18.26315789,8.897435897,4.842105263,455,0.085714286,0,0,0,WR,71.70000005,9
2013,00-0027265,V.Cruz,NYG,122,73,998,4,748,250,6.131147541,13.67123288,8.180327869,3.424657534,529,0.230623819,0,0,0,WR,196.8000016,14
2013,00-0027322,D.Nelson,NYJ,54,31,357,2,253,104,4.685185185,11.51612903,6.611111111,3.35483871,450,0.12,0,0,0,WR,78.70000088,10
2013,00-0027651,D.McCluster,KC,77,47,449,1,229,220,2.974025974,9.553191489,5.831168831,4.680851064,505,0.152475248,8,5,0,WR,98.40000135,13
2013,00-0027681,B.LaFell,CAR,80,49,627,5,370,257,4.625,12.79591837,7.8375,5.244897959,440,0.181818182,2,15,0,WR,143.2000021,14
2013,00-0027685,E.Sanders,PIT,109,65,707,6,426,276,3.908256881,10.87692308,6.486238532,4.246153846,549,0.198542805,2,25,0,WR,176.2000026,15
2013,00-0027690,E.Decker,DEN,131,83,1261,10,892,369,6.809160305,15.19277108,9.625954198,4.445783133,630,0.207936508,0,0,0,WR,269.100003,15
2013,00-0027691,A.Roberts,ARI,70,40,397,1,297,100,4.242857143,9.925,5.671428571,2.5,517,0.135396518,0,0,0,WR,85.69999957,14
2013,00-0027702,M.Williams,TB,40,22,216,2,149,67,3.725,9.818181818,5.4,3.045454545,455,0.087912088,0,0,0,WR,55.60000062,6
2013,00-0027758,R.Cooper,PHI,84,44,796,8,569,227,6.773809524,18.09090909,9.476190476,5.159090909,474,0.17721519,0,0,0,WR,175.6000019,14
2013,00-0027793,A.Brown,PIT,152,101,1356,8,834,522,5.486842105,13.42574257,8.921052632,5.168316832,549,0.276867031,7,4,0,WR,285.6000043,15
2013,00-0027874,D.Thomas,DEN,137,86,1317,12,671,646,4.897810219,15.31395349,9.613138686,7.511627907,630,0.217460317,0,0,0,WR,289.7000052,15
2013,00-0027891,G.Tate,SEA,89,56,769,4,354,415,3.97752809,13.73214286,8.640449438,7.410714286,389,0.228791774,2,29,0,WR,159.8000003,15
2013,00-0027902,D.Bryant,DAL,148,85,1134,12,678,456,4.581081081,13.34117647,7.662162162,5.364705882,538,0.275092937,1,1,0,WR,270.4999997,15
2013,00-0027942,A.Green,CIN,168,94,1365,10,982,383,5.845238095,14.5212766,8.125,4.074468085,541,0.310536044,0,0,0,WR,290.5000036,15
2013,00-0027944,J.Jones,ATL,60,41,580,2,335,245,5.583333333,14.14634146,9.666666667,5.975609756,610,0.098360656,1,7,0,WR,111.7000011,5
2013,00-0027996,T.Smith,BAL,131,62,1101,4,753,354,5.748091603,17.75806452,8.404580153,5.709677419,568,0.230633803,0,0,0,WR,198.1000004,15
2013,00-0027997,G.Little,CLE,95,40,456,2,267,189,2.810526316,11.4,4.8,4.725,630,0.150793651,0,0,0,WR,97.6000002,14
2013,00-0028002,R.Cobb,GB,45,29,378,2,208,170,4.622222222,13.03448276,8.4,5.862068966,519,0.086705202,4,78,0,WR,86.60000211,5
2013,00-0028016,A.Pettis,STL,61,36,384,4,276,108,4.524590164,10.66666667,6.295081967,3,0,0,0,0,0,WR,98.400002,13
2013,00-0028017,L.Hankerson,WAS,50,30,375,3,244,131,4.88,12.5,7.5,4.366666667,555,0.09009009,0,0,0,WR,85.49999988,10
2013,00-0028020,V.Brown,SD,68,41,472,1,388,84,5.705882353,11.51219512,6.941176471,2.048780488,0,0,0,0,0,WR,94.20000052,14
2013,00-0028021,J.Jernigan,NYG,37,23,239,1,155,84,4.189189189,10.39130435,6.459459459,3.652173913,529,0.069943289,0,0,0,WR,52.90000117,7
2013,00-0028045,K.Durham,DET,84,38,490,2,367,123,4.369047619,12.89473684,5.833333333,3.236842105,596,0.140939597,0,0,0,WR,99.00000179,13
2013,00-0028052,C.Shorts,JAX,125,66,777,3,502,275,4.016,11.77272727,6.216,4.166666667,538,0.232342007,0,0,0,WR,161.7000014,12
2013,00-0028061,T.Doss,BAL,35,18,305,0,219,86,6.257142857,16.94444444,8.714285714,4.777777778,568,0.061619718,0,0,0,WR,48.50000024,6
2013,00-0028086,D.Moore,OAK,79,42,632,5,368,264,4.658227848,15.04761905,8,6.285714286,0,0,0,0,0,WR,135.2000008,11
2013,00-0028091,J.Kerley,NYJ,64,38,483,3,314,169,4.90625,12.71052632,7.546875,4.447368421,450,0.142222222,3,10,0,WR,105.3000013,11
2013,00-0028116,A.Robinson,WAS,36,15,332,2,249,83,6.916666667,22.13333333,9.222222222,5.533333333,555,0.064864865,2,-2,0,WR,60.00000113,8
2013,00-0028263,A.Holmes,OAK,44,22,393,1,289,104,6.568181818,17.86363636,8.931818182,4.727272727,0,0,0,0,0,WR,67.30000043,6
2013,00-0028434,D.Baldwin,SEA,73,50,778,5,551,227,7.547945205,15.56,10.65753425,4.54,389,0.187660668,2,6,0,WR,158.4000013,15
2013,00-0028995,S.Hill,NYJ,59,24,342,1,251,91,4.254237288,14.25,5.796610169,3.791666667,450,0.131111111,0,0,0,WR,64.20000088,8
2013,00-0029000,C.Beasley,DAL,52,38,361,2,183,178,3.519230769,9.5,6.942307692,4.684210526,538,0.096654275,0,0,0,WR,86.10000122,13
2013,00-0029033,G.Whalen,IND,34,20,227,1,123,104,3.617647059,11.35,6.676470588,5.2,543,0.062615101,0,0,0,WR,48.70000017,6
2013,00-0029051,J.Boykin,GB,79,47,673,3,422,251,5.341772152,14.31914894,8.518987342,5.340425532,519,0.1522158,0,0,0,WR,132.3000023,10
2013,00-0029129,R.Streater,OAK,90,55,842,3,551,291,6.122222222,15.30909091,9.355555556,5.290909091,0,0,2,17,0,WR,158.9000025,15
2013,00-0029137,A.Jeffery,CHI,143,86,1341,7,959,382,6.706293706,15.59302326,9.377622378,4.441860465,550,0.26,16,105,0,WR,274.6000041,15
2013,00-0029155,M.Brown,JAX,51,29,403,2,262,141,5.137254902,13.89655172,7.901960784,4.862068966,538,0.094795539,0,0,0,WR,81.30000031,10
2013,00-0029159,J.Kearse,SEA,38,22,346,4,309,37,8.131578947,15.72727273,9.105263158,1.681818182,389,0.097686375,0,0,0,WR,80.60000193,11
2013,00-0029262,R.Randle,NYG,78,41,611,6,413,198,5.294871795,14.90243902,7.833333333,4.829268293,529,0.147448015,0,0,0,WR,138.1000018,13
2013,00-0029293,M.Jones,CIN,73,46,651,9,436,215,5.97260274,14.15217391,8.917808219,4.673913043,541,0.134935305,8,65,0,WR,171.6000014,14
2013,00-0029415,K.Martin,HOU,37,21,251,2,162,89,4.378378378,11.95238095,6.783783784,4.238095238,587,0.063032368,0,0,0,WR,58.10000074,11
2013,00-0029572,J.Wright,MIN,40,24,403,3,308,95,7.7,16.79166667,10.075,3.958333333,503,0.079522863,0,0,0,WR,82.30000174,11
2013,00-0029580,R.Matthews,MIA,60,37,390,2,257,133,4.283333333,10.54054054,6.5,3.594594595,544,0.110294118,0,0,0,WR,88.0000006,11
2013,00-0029608,T.Hilton,IND,123,71,928,5,626,302,5.089430894,13.07042254,7.544715447,4.253521127,543,0.226519337,2,6,0,WR,194.4000018,15
2013,00-0029614,C.Givens,STL,79,34,569,0,312,257,3.949367089,16.73529412,7.202531646,7.558823529,0,0,2,12,0,WR,92.10000226,14
2013,00-0029632,M.Sanu,CIN,76,46,443,2,190,253,2.5,9.630434783,5.828947368,5.5,541,0.140480591,4,16,0,WR,104.9000007,15
2013,00-0029638,M.Floyd,ARI,102,59,950,5,681,269,6.676470588,16.10169492,9.31372549,4.559322034,517,0.19729207,0,0,0,WR,184.0000027,15
2013,00-0029640,B.Quick,STL,33,18,302,2,197,105,5.96969697,16.77777778,9.151515152,5.833333333,0,0,0,0,0,WR,60.20000076,11
2013,00-0029660,T.Graham,BUF,53,20,299,1,228,71,4.301886792,14.95,5.641509434,3.55,493,0.107505071,4,14,0,WR,57.30000071,12
2013,00-0029664,J.Gordon,CLE,149,80,1564,9,935,629,6.275167785,19.55,10.4966443,7.8625,630,0.236507937,5,88,0,WR,299.2000049,13
2013,00-0029707,J.Blackmon,JAX,49,29,415,1,196,219,4,14.31034483,8.469387755,7.551724138,538,0.091078067,1,-1,0,WR,76.40000191,4
2013,00-0029708,K.Wright,TEN,132,89,1029,2,513,516,3.886363636,11.56179775,7.795454545,5.797752809,502,0.262948207,0,0,0,WR,203.9000018,15
2013,00-0029778,D.Johnson,ATL,40,21,206,1,127,79,3.175,9.80952381,5.15,3.761904762,610,0.06557377,0,0,0,WR,47.5999999,8
2013,00-0030000,K.Thompkins,NE,69,32,466,4,327,139,4.739130435,14.5625,6.753623188,4.34375,595,0.115966387,0,0,0,WR,102.6000011,10
2013,00-0030068,M.Goodwin,BUF,31,16,261,3,216,45,6.967741935,16.3125,8.419354839,2.8125,493,0.062880325,3,13,0,WR,61.39999994,7
2013,00-0030085,K.Stills,NO,49,31,565,4,415,150,8.469387755,18.22580645,11.53061224,4.838709677,613,0.079934747,3,10,0,WR,112.5000017,13
2013,00-0030279,K.Allen,SD,96,66,964,8,602,362,6.270833333,14.60606061,10.04166667,5.484848485,0,0,0,0,0,WR,210.4000027,14
2013,00-0030400,M.Brown,BAL,75,44,494,6,263,231,3.506666667,11.22727273,6.586666667,5.25,568,0.132042254,1,-2,0,WR,131.2000008,13
2013,00-0030431,R.Woods,BUF,80,39,560,3,455,105,5.6875,14.35897436,7,2.692307692,493,0.162271805,2,16,0,WR,116.6000023,13
2013,00-0030521,J.Hunter,TEN,39,18,354,4,263,91,6.743589744,19.66666667,9.076923077,5.055555556,502,0.077689243,0,0,0,WR,77.40000069,8
2013,00-0030525,T.Austin,STL,69,40,418,4,188,230,2.724637681,10.45,6.057971014,5.75,0,0,9,151,1,WR,126.9000016,13
2013,00-0030540,A.Dobson,NE,69,36,513,4,329,184,4.768115942,14.25,7.434782609,5.111111111,595,0.115966387,0,0,0,WR,111.3000007,10
2013,00-0030542,T.Williams,DAL,73,43,697,5,498,199,6.821917808,16.20930233,9.547945205,4.627906977,538,0.135687732,3,4,0,WR,145.1000018,14
2013,00-0030550,A.Sanders,JAX,72,45,434,1,173,261,2.402777778,9.644444444,6.027777778,5.8,538,0.133828996,2,4,0,WR,99.64000002,12
2013,00-0030564,D.Hopkins,HOU,86,48,767,2,602,165,7,15.97916667,8.918604651,3.4375,587,0.146507666,0,0,0,WR,136.7000006,15
2013,00-0030578,C.Patterson,MIN,72,43,438,3,164,274,2.277777778,10.18604651,6.083333333,6.372093023,503,0.143141153,10,104,2,WR,127.2000001,15
2014,00-0020337,S.Smith,BAL,113,68,940,6,608,332,5.380530973,13.82352941,8.318584071,4.882352941,505,0.223762376,0,0,0,WR,198.0000018,14
2014,00-0020498,R.Wayne,IND,113,62,688,2,477,211,4.221238938,11.09677419,6.088495575,3.403225806,612,0.184640523,0,0,0,WR,142.8000008,14
2014,00-0022044,A.Johnson,HOU,132,75,802,2,478,324,3.621212121,10.69333333,6.075757576,4.32,445,0.296629213,0,0,0,WR,167.2000027,14
2014,00-0022084,A.Boldin,SF,122,81,981,4,646,335,5.295081967,12.11111111,8.040983607,4.135802469,458,0.266375546,1,4,0,WR,203.5000018,15
2014,00-0022097,B.Lloyd,SF,34,13,280,1,206,74,6.058823529,21.53846154,8.235294118,5.692307692,458,0.074235808,0,0,0,WR,47.00000036,8
2014,00-0022414,M.Floyd,SD,84,49,827,6,712,115,8.476190476,16.87755102,9.845238095,2.346938776,0,0,0,0,0,WR,167.7000012,14
2014,00-0022427,W.Welker,DEN,62,47,422,2,261,161,4.209677419,8.978723404,6.806451613,3.425531915,566,0.109540636,0,0,0,WR,101.2000009,13
2014,00-0022811,J.Cotchery,CAR,76,45,546,1,364,182,4.789473684,12.13333333,7.184210526,4.044444444,526,0.144486692,0,0,0,WR,107.6000023,14
2014,00-0022921,L.Fitzgerald,ARI,101,61,755,2,427,328,4.227722772,12.37704918,7.475247525,5.37704918,523,0.193116635,0,0,0,WR,148.500002,13
2014,00-0023367,N.Washington,TEN,69,40,647,2,507,140,7.347826087,16.175,9.376811594,3.5,475,0.145263158,0,0,0,WR,116.7000017,14
2014,00-0023462,R.White,ATL,113,72,817,7,668,149,5.911504425,11.34722222,7.230088496,2.069444444,577,0.195840555,0,0,0,WR,195.7000003,13
2014,00-0023496,V.Jackson,TB,140,69,991,2,851,140,6.078571429,14.36231884,7.078571429,2.028985507,502,0.278884462,0,0,0,WR,180.1000028,15
2014,00-0023921,M.Austin,CLE,72,47,568,2,368,200,5.111111111,12.08510638,7.888888889,4.255319149,472,0.152542373,0,0,0,WR,115.800002,12
2014,00-0024267,G.Jennings,MIN,87,56,697,6,513,184,5.896551724,12.44642857,8.011494253,3.285714286,486,0.179012346,0,0,0,WR,161.700002,15
2014,00-0024272,D.Hester,ATL,53,34,472,2,224,248,4.226415094,13.88235294,8.905660377,7.294117647,577,0.091854419,6,36,1,WR,102.8000008,13
2014,00-0024324,J.Avant,CAR,59,33,346,1,207,139,3.508474576,10.48484848,5.86440678,4.212121212,526,0.1121673,1,1,0,WR,73.69999979,14
2014,00-0024334,B.Marshall,CHI,106,61,721,8,497,224,4.688679245,11.81967213,6.801886792,3.672131148,576,0.184027778,0,0,0,WR,181.1000029,13
2014,00-0024466,M.Colston,NO,93,57,851,4,591,260,6.35483871,14.92982456,9.150537634,4.561403509,612,0.151960784,0,0,0,WR,166.100004,14
2014,00-0025389,C.Johnson,DET,117,67,1038,6,810,228,6.923076923,15.49253731,8.871794872,3.402985075,552,0.211956522,0,0,0,WR,206.8000031,12
2014,00-0025410,D.Bowe,KC,91,57,724,0,503,221,5.527472527,12.70175439,7.956043956,3.877192982,460,0.197826087,0,0,0,WR,129.4000019,14
2014,00-0025465,J.Jones,OAK,109,71,649,6,439,210,4.027522936,9.14084507,5.95412844,2.957746479,0,0,0,0,0,WR,171.9000023,15
2014,00-0026035,D.Amendola,NE,35,23,176,1,124,52,3.542857143,7.652173913,5.028571429,2.260869565,570,0.061403509,0,0,0,WR,46.60000008,9
2014,00-0026176,J.Nelson,GB,143,92,1433,13,973,460,6.804195804,15.57608696,10.02097902,5,509,0.280943026,0,0,0,WR,313.3000022,15
2014,00-0026182,E.Royal,SD,83,58,683,7,353,330,4.253012048,11.77586207,8.228915663,5.689655172,0,0,3,14,0,WR,169.7000007,14
2014,00-0026189,D.Jackson,WAS,92,54,1083,5,699,384,7.597826087,20.05555556,11.77173913,7.111111111,503,0.182902584,4,7,0,WR,193.0000029,14
2014,00-0026224,H.Douglas,ATL,69,46,528,2,305,223,4.420289855,11.47826087,7.652173913,4.847826087,577,0.119584055,0,0,0,WR,112.8000014,11
2014,00-0026345,P.Garcon,WAS,100,66,699,3,409,290,4.09,10.59090909,6.99,4.393939394,503,0.198807157,0,0,0,WR,153.9000012,15
2014,00-0026364,S.Johnson,SF,50,35,435,3,250,185,5,12.42857143,8.7,5.285714286,458,0.109170306,0,0,0,WR,96.50000083,11
2014,00-0026901,M.Wallace,MIA,114,67,862,10,627,235,5.5,12.86567164,7.561403509,3.507462687,554,0.205776173,4,16,0,WR,214.8000009,15
2014,00-0026937,B.Gibson,MIA,44,26,268,1,162,106,3.681818182,10.30769231,6.090909091,4.076923077,554,0.079422383,0,0,0,WR,58.80000079,13
2014,00-0026986,M.Crabtree,SF,104,64,657,4,420,237,4.038461538,10.265625,6.317307692,3.703125,458,0.227074236,1,4,0,WR,154.1000011,15
2014,00-0026995,J.Maclin,PHI,137,82,1269,10,792,477,5.781021898,15.47560976,9.262773723,5.817073171,576,0.237847222,0,0,0,WR,268.900002,15
2014,00-0026998,P.Harvin,NYJ,78,51,483,1,224,259,2.871794872,9.470588235,6.192307692,5.078431373,459,0.169934641,33,202,1,WR,131.5000023,13
2014,00-0027005,H.Nicks,IND,62,35,359,4,243,116,3.919354839,10.25714286,5.790322581,3.314285714,612,0.10130719,0,0,0,WR,94.90000147,12
2014,00-0027006,K.Britt,STL,79,44,710,3,550,160,6.962025316,16.13636364,8.987341772,3.636363636,0,0,2,14,0,WR,134.4000018,14
2014,00-0027077,B.Hartline,MIA,57,34,391,2,261,130,4.578947368,11.5,6.859649123,3.823529412,554,0.102888087,0,0,0,WR,85.10000134,12
2014,00-0027089,L.Murphy,TB,56,31,380,2,253,127,4.517857143,12.25806452,6.785714286,4.096774194,502,0.111553785,0,0,0,WR,81.00000131,9
2014,00-0027150,J.Edelman,NE,135,92,972,4,541,431,4.007407407,10.56521739,7.2,4.684782609,570,0.236842105,10,94,0,WR,222.6000026,14
2014,00-0027265,V.Cruz,NYG,41,23,337,1,163,174,3.975609756,14.65217391,8.219512195,7.565217391,546,0.075091575,0,0,0,WR,62.70000148,6
2014,00-0027450,P.Parker,NYG,52,34,398,2,289,109,5.557692308,11.70588235,7.653846154,3.205882353,546,0.095238095,0,0,0,WR,85.80000174,14
2014,00-0027681,B.LaFell,NE,113,70,883,7,543,340,4.805309735,12.61428571,7.814159292,4.857142857,570,0.198245614,0,0,0,WR,200.3000016,13
2014,00-0027685,E.Sanders,DEN,133,95,1331,9,1000,331,7.518796992,14.01052632,10.0075188,3.484210526,566,0.234982332,8,44,0,WR,288.5000051,15
2014,00-0027690,E.Decker,NYJ,104,64,741,4,506,235,4.865384615,11.578125,7.125,3.671875,459,0.226579521,0,0,0,WR,162.1000022,14
2014,00-0027691,A.Roberts,WAS,70,35,446,2,249,197,3.557142857,12.74285714,6.371428571,5.628571429,503,0.13916501,2,21,0,WR,93.70000137,15
2014,00-0027758,R.Cooper,PHI,92,53,540,3,388,152,4.217391304,10.18867925,5.869565217,2.867924528,576,0.159722222,0,0,0,WR,125.0000024,15
2014,00-0027793,A.Brown,PIT,169,122,1570,12,1027,542,6.076923077,12.86885246,9.289940828,4.442622951,566,0.298586572,4,13,0,WR,359.1000039,15
2014,00-0027874,D.Thomas,DEN,168,103,1504,11,888,616,5.285714286,14.60194175,8.952380952,5.980582524,566,0.296819788,0,0,0,WR,321.4000027,15
2014,00-0027891,G.Tate,DET,139,96,1286,4,611,675,4.395683453,13.39583333,9.251798561,7.03125,552,0.251811594,5,30,0,WR,251.6000021,15
2014,00-0027902,D.Bryant,DAL,131,84,1221,14,881,340,6.72519084,14.53571429,9.320610687,4.047619048,437,0.299771167,0,0,0,WR,290.1000025,15
2014,00-0027918,A.Hawkins,CLE,105,59,791,2,438,353,4.171428571,13.40677966,7.533333333,5.983050847,472,0.222457627,3,15,0,WR,151.6000009,13
2014,00-0027942,A.Green,CIN,103,61,959,6,666,293,6.466019417,15.72131148,9.310679612,4.803278689,456,0.225877193,2,2,0,WR,193.1000034,10
2014,00-0027944,J.Jones,ATL,146,93,1419,6,944,475,6.465753425,15.25806452,9.719178082,5.107526882,577,0.253032929,1,1,0,WR,271.0000011,13
2014,00-0027996,T.Smith,BAL,85,45,684,10,521,163,6.129411765,15.2,8.047058824,3.622222222,505,0.168316832,0,0,0,WR,173.4000008,13
2014,00-0028002,R.Cobb,GB,122,87,1207,10,669,538,5.483606557,13.87356322,9.893442623,6.183908046,509,0.239685658,9,31,0,WR,270.8000031,15
2014,00-0028052,C.Shorts,JAX,93,43,470,1,236,234,2.537634409,10.93023256,5.053763441,5.441860465,524,0.177480916,0,0,0,WR,96.360001,11
2014,00-0028091,J.Kerley,NYJ,75,37,376,1,243,133,3.24,10.16216216,5.013333333,3.594594595,459,0.163398693,2,38,0,WR,84.39999986,13
2014,00-0028237,C.Hogan,BUF,58,40,430,4,245,185,4.224137931,10.75,7.413793103,4.625,550,0.105454545,0,0,0,WR,107.0000012,11
